   0.0000000000000000       -1.4861174722685835E-005   9.2178233097211181E-004  -8.0841218135859413E-005  -2.5547929877737935E-003   9.2178233130513773E-004  -8.0841018441438840E-005
   5.0000000000000003E-002  -1.4862404727494329E-005   9.2178381940308935E-004  -8.0843206325209195E-005  -5.0287315683714218E-003   9.2178382030911417E-004  -8.0842850939675246E-005
  0.10000000000000001       -1.4864426049568906E-005   9.2178627071582927E-004  -8.0846477559322482E-005  -7.3981163723308594E-003   9.2178627192468423E-004  -8.0846052969365769E-005
  0.15000000000000002       -1.4867203305284973E-005   9.2178964877929841E-004  -8.0850978240031392E-005  -9.6622898863629580E-003   9.2178965026940365E-004  -8.0850599405309404E-005
  0.20000000000000001       -1.4870698305041829E-005   9.2179391650717654E-004  -8.0856643550900978E-005  -1.1847952186044458E-002   9.2179391828048395E-004  -8.0856429670482922E-005
  0.25000000000000000       -1.4874873462043577E-005   9.2179903849550035E-004  -8.0863400727579417E-005  -1.3986120564677157E-002   9.2179904026114365E-004  -8.0863442530955458E-005
  0.30000000000000004       -1.4879692366056410E-005   9.2180497874770888E-004  -8.0871171194773491E-005  -1.6092258277513916E-002   9.2180498064925454E-004  -8.0871502095278757E-005
  0.35000000000000003       -1.4885118829439534E-005   9.2181169916713817E-004  -8.0879870237382761E-005  -1.8161123714377177E-002   9.2181170063479175E-004  -8.0880459266264679E-005
  0.40000000000000002       -1.4891116098142544E-005   9.2181915816284821E-004  -8.0889411846304785E-005  -2.0176544046091725E-002   9.2181915758815123E-004  -8.0890181456965644E-005
  0.45000000000000001       -1.4897648044343865E-005   9.2182731279736294E-004  -8.0899712805668981E-005  -2.2126345010514463E-002   9.2182730916543041E-004  -8.0900577632785273E-005
  0.50000000000000000       -1.4904681470349428E-005   9.2183612450785616E-004  -8.0910697452141650E-005  -2.4010881194182876E-002   9.2183611678101497E-004  -8.0911603141707217E-005
  0.55000000000000004       -1.4912185860939361E-005   9.2184556041659022E-004  -8.0922300904849657E-005  -2.5840230902698706E-002   9.2184554837174441E-004  -8.0923240644674432E-005
  0.60000000000000009       -1.4920132723332478E-005   9.2185559211189518E-004  -8.0934463538837449E-005  -2.7624254767257099E-002   9.2185557596513969E-004  -8.0935467654925984E-005
  0.65000000000000002       -1.4928491975289216E-005   9.2186619077591354E-004  -8.0947127352191736E-005  -2.9364341164156836E-002   9.2186617038121697E-004  -8.0948230138250970E-005
  0.70000000000000007       -1.4937229691817984E-005   9.2187732183378378E-004  -8.0960228590513540E-005  -3.1052967614989411E-002   9.2187729631177176E-004  -8.0961439525737935E-005
  0.75000000000000000       -1.4946307328137628E-005   9.2188894425699957E-004  -8.0973698641888494E-005  -3.2680244023614177E-002   9.2188891227021200E-004  -8.0974990738518881E-005
  0.80000000000000004       -1.4955685677584481E-005   9.2190101419094609E-004  -8.0987467182866166E-005  -3.4241285513428796E-002   9.2190097453378843E-004  -8.0988793014660535E-005
  0.85000000000000009       -1.4965326871651672E-005   9.2191348994994315E-004  -8.1001468060649395E-005  -3.5738496303038707E-002   9.2191344205745629E-004  -8.1002787503673445E-005
  0.90000000000000002       -1.4975196758328529E-005   9.2192633584683634E-004  -8.1015642919734875E-005  -3.7177728802769108E-002   9.2192627888472705E-004  -8.1016944967200042E-005
  0.95000000000000007       -1.4985265268606995E-005   9.2193952049305760E-004  -8.1029941571926709E-005  -3.8562355548049349E-002   9.2193945360587789E-004  -8.1031241928070747E-005
   1.0000000000000000       -1.4995504283868530E-005   9.2195301469736592E-004  -8.1044317213181197E-005  -3.9890464621580315E-002   9.2195293514200775E-004  -8.1045636842606855E-005
   1.0500000000000000       -1.5005885423162301E-005   9.2196678742250847E-004  -8.1058722534656843E-005  -4.1157162960801977E-002   9.2196669095580513E-004  -8.1060061877489298E-005
   1.1000000000000001       -1.5016380755824146E-005   9.2198080540717344E-004  -8.1073108514303732E-005  -4.2359463814978723E-002   9.2198068767611395E-004  -8.1074438937701375E-005
   1.1500000000000001       -1.5026963221207776E-005   9.2199503559366994E-004  -8.1087424638116395E-005  -4.3499287209213498E-002   9.2199489297392168E-004  -8.1088706023097333E-005
   1.2000000000000002       -1.5037608461963531E-005   9.2200944826429656E-004  -8.1101623501580046E-005  -4.4582081630300530E-002   9.2200927793973568E-004  -8.1102838541456551E-005
   1.2500000000000000       -1.5048294512764615E-005   9.2202401637866309E-004  -8.1115664301411783E-005  -4.5612482725397870E-002   9.2202381576839316E-004  -8.1116845016649373E-005
   1.3000000000000000       -1.5059000484048636E-005   9.2203871458323473E-004  -8.1129513886496170E-005  -4.6590841405824354E-002   9.2203847921740656E-004  -8.1130744926166803E-005
   1.3500000000000001       -1.5069704814784365E-005   9.2205351556518878E-004  -8.1143143975574632E-005  -4.7513481350698591E-002   9.2205323769226966E-004  -8.1144540868005271E-005
   1.4000000000000001       -1.5080383485088971E-005   9.2206838906191068E-004  -8.1156528583439531E-005  -4.8376250905507887E-002   9.2206805839798920E-004  -8.1158207596646699E-005
   1.4500000000000002       -1.5091011334757885E-005   9.2208330281042157E-004  -8.1169640629668815E-005  -4.9178228461398382E-002   9.2208290904466307E-004  -8.1171704791832588E-005
   1.5000000000000000       -1.5101564522999105E-005   9.2209822506986107E-004  -8.1182451259094744E-005  -4.9922526969455955E-002   9.2209775881383325E-004  -8.1185001879155010E-005
   1.5500000000000000       -1.5112023192720395E-005   9.2211312868050973E-004  -8.1194930746190008E-005  -5.0613748301863264E-002   9.2211257940939318E-004  -8.1198098844694722E-005
   1.6000000000000001       -1.5122372334525679E-005   9.2212799091252501E-004  -8.1207052147482821E-005  -5.1254425227522979E-002   9.2212734085964033E-004  -8.1211024637155453E-005
   1.6500000000000001       -1.5132601025189402E-005   9.2214279080680571E-004  -8.1218792473855913E-005  -5.1843446190230798E-002   9.2214200867030442E-004  -8.1223818466528064E-005
   1.7000000000000002       -1.5142699599248726E-005   9.2215750647358676E-004  -8.1230135777330263E-005  -5.2377606020813858E-002   9.2215654476008127E-004  -8.1236508968289531E-005
   1.7500000000000000       -1.5152658686770937E-005   9.2217211319699872E-004  -8.1241071205937065E-005  -5.2854780910442670E-002   9.2217091257122544E-004  -8.1249109871888735E-005
   1.8000000000000000       -1.5162468455584504E-005   9.2218658500165473E-004  -8.1251594154593078E-005  -5.3276022739487339E-002   9.2218508173955356E-004  -8.1261635611820806E-005
   1.8500000000000001       -1.5172120247230089E-005   9.2220089767329374E-004  -8.1261701601078985E-005  -5.3644975595267527E-002   9.2219902870837027E-004  -8.1274118905522847E-005
   1.9000000000000001       -1.5181605643102834E-005   9.2221503031964891E-004  -8.1271391905029630E-005  -5.3965334285373645E-002   9.2221273205215181E-004  -8.1286612258841330E-005
   1.9500000000000002       -1.5190916519623416E-005   9.2222896527315360E-004  -8.1280660438973415E-005  -5.4238587387941774E-002   9.2222616415506080E-004  -8.1299159503088033E-005
   2.0000000000000000       -1.5200045718171980E-005   9.2224268650352719E-004  -8.1289501444807308E-005  -5.4463837335799813E-002   9.2223928738734747E-004  -8.1311754266384575E-005
